from_id	to_id	weight
6552	3861	1
30096	3226	1
30518	3323	1
8709	4155	1
31268	3838	1
29395	4261	1
24177	3754	1
32636	4524	1
27789	4572	1
13716	4472	1
30664	2923	1
21552	2915	1
14186	3474	1
27752	3287	1
15030	3435	1
27045	3335	1
33520	3997	1
10470	4450	1
8257	3731	1
18627	2772	1
32672	3701	1
5626	4612	1
30846	4005	1
13449	2817	1
33235	3641	1
21033	3156	1
7948	3888	1
6282	2888	1
6775	2729	1
17118	3435	1
33291	3733	1
24506	2710	1
19498	4183	1
12150	3770	1
8267	3227	1
14436	4257	1
19608	2923	1
19161	3071	1
26948	4554	1
10568	3309	1
9940	2911	1
16004	2950	1
27528	3893	1
11459	4426	1
22887	4257	1
8233	3093	1
8853	3474	1
31784	3598	1
15469	2828	1
6677	3470	1
29264	2772	1
32039	4134	1
26114	4065	1
30460	4662	1
21260	3629	1
32919	2696	1
11620	4558	1
29552	3502	1
14544	3301	1
20454	2851	1
30519	3044	1
6197	2843	1
25460	3067	1
22362	4387	1
30987	3754	1
10796	4092	1
27126	4380	1
30042	3898	1
8408	3306	1
14283	3101	1
10660	4642	1
34720	2814	1
30749	3381	1
30047	3728	1
32598	3069	1
14180	4577	1
26307	2922	1
12285	4352	1
19636	3653	1
14991	4654	1
27795	3067	1
20686	3186	1
7607	4181	1
18288	3820	1
16473	3116	1
29470	4468	1
22675	3401	1
34133	3706	1
11911	2836	1
12788	3016	1
15106	4484	1
27687	3752	1
14601	3257	1
23683	2905	1
8661	4257	1
30348	2726	1
33633	3588	1
33394	4410	1
12423	2980	1
12171	3892	1
19023	2747	1
14176	4532	1
27229	3676	1
30838	4584	1
8066	3332	1
5255	2714	1
25010	4453	1
29307	4514	1
13820	3828	1
10259	3040	1
5489	3078	1
33441	4501	1
10571	4024	1
10134	4100	1
24084	3805	1
20220	3328	1
25335	4186	1
11237	3373	1
8687	4320	1
11684	3408	1
19418	3981	1
6936	4178	1
18676	2827	1
14069	4663	1
10071	2715	1
5971	3862	1
9294	3303	1
22503	4086	1
27436	4047	1
15633	4028	1
9873	3223	1
31800	4453	1
26999	4107	1
22647	2781	1
6433	3977	1
35184	3257	1
23095	4514	1
18042	3820	1
28387	2828	1
14789	2881	1
31592	3846	1
12844	4312	1
7359	4325	1
31988	4187	1
6137	4110	1
19792	3231	1
33332	3408	1
34739	4218	1
5359	3474	1
20551	2802	1
21410	3413	1
29418	3937	1
31602	3559	1
25432	2944	1
13000	4484	1
14716	4069	1
13718	3235	1
29469	4253	1
11013	3893	1
20688	4570	1
31167	3044	1
22433	3538	1
32647	3619	1
12663	2752	1
7691	3130	1
6979	4204	1
27170	2828	1
28645	4699	1
7162	3071	1
7287	3207	1
19627	3965	1
31209	4207	1
33228	3946	1
16333	4455	1
32558	4108	1
28771	4622	1
19571	3096	1
24920	4589	1
22994	2784	1
28263	4592	1
28957	4320	1
25421	4703	1
34701	3301	1
35100	2715	1
12970	3870	1
33875	3167	1
21187	4388	1
27615	3343	1
23691	2923	1
15508	3046	1
22154	3528	1
15792	3109	1
14019	3595	1
20909	3421	1
16715	4570	1
17113	4584	1
24124	2913	1
25188	3725	1
23689	3407	1
14193	4461	1
15667	3944	1
10382	4212	1
15493	4342	1
25187	4233	1
32310	3166	1
11686	4218	1
22907	2712	1
28300	3819	1
13588	3967	1
9351	4470	1
27052	3252	1
24357	3886	1
7830	3870	1
12866	3768	1
27961	4351	1
22140	2989	1
17412	4637	1
34611	4312	1
27263	2773	1
20057	2977	1
18415	3625	1
17797	4579	1
24954	3060	1
12082	3227	1
13344	3037	1
10165	4622	1
11679	3870	1
6512	3427	1
16655	4320	1
20388	2828	1
8723	3548	1
14453	3361	1
4834	4327	1
21566	4319	1
30599	4681	1
25115	2765	1
25904	3325	1
7982	4364	1
14265	2961	1
6216	2693	1
34542	4191	1
18328	3993	1
17850	4375	1
27129	4673	1
5688	4312	1
19679	3051	1
7145	4532	1
6648	4233	1
29248	3901	1
9461	3257	1
7623	2878	1
8902	3526	1
7133	4325	1
13519	4080	1
31811	3352	1
23131	4653	1
33193	3331	1
33253	3342	1
7852	3286	1
21638	3872	1
14295	3554	1
9724	2768	1
24963	2843	1
18310	3432	1
17351	3676	1
8124	3852	1
11897	3150	1
13443	4316	1
24338	3736	1
5912	3174	1
33774	4478	1
33168	4617	1
8285	2941	1
6330	4131	1
32416	4406	1
20990	4360	1
10393	3614	1
32832	4500	1
33838	3883	1
15506	3492	1
5272	3633	1
12257	3762	1
23802	2834	1
8350	3303	1
21608	3946	1
31741	3470	1
34783	4090	1
29480	3334	1
23067	4690	1
7277	4082	1
27285	4363	1
20145	3385	1
24699	4228	1
17469	3429	1
30873	4267	1
9128	3136	1
26246	4249	1
21959	3599	1
30898	3887	1
6550	3722	1
20919	4233	1
30921	2990	1
19992	2874	1
23250	4372	1
16051	3326	1
18403	3456	1
15296	4468	1
11045	3831	1
27955	3215	1
5690	4265	1
15929	4508	1
29640	2997	1
18001	3369	1
9597	2953	1
23443	3003	1
22985	3226	1
30081	4621	1
4988	4312	1
11110	3379	1
9237	4041	1
25072	3013	1
7094	4301	1
5368	3908	1
29971	3512	1
15214	3651	1
7305	4662	1
17459	4047	1
19943	2866	1
21288	2814	1
27487	3726	1
15373	2838	1
23474	2961	1
26216	2839	1
7508	2915	1
27434	4034	1
20933	3017	1
11852	4603	1
24652	2802	1
16598	3448	1
11030	4576	1
28899	2820	1
24966	4104	1
22428	4426	1
13969	2773	1
15064	3903	1
15525	2714	1
10491	4351	1
19097	3298	1
16742	3511	1
26795	3016	1
25623	4221	1
21233	2860	1
29510	3372	1
26274	4320	1
32091	2862	1
19613	4257	1
25152	4426	1
34608	3977	1
29961	4412	1
33041	4369	1
34113	3710	1
21643	3462	1
29584	3898	1
4786	2714	1
25893	4047	1
24926	4372	1
14757	3095	1
19306	4484	1
31260	3828	1
18019	4279	1
5845	3842	1
18130	2922	1
13857	4405	1
23606	2831	1
27318	4465	1
7999	3893	1
23699	2916	1
33465	4041	1
17748	4359	1
17587	3554	1
27127	3633	1
13548	3538	1
20032	4132	1
5539	3919	1
23784	4425	1
20229	2765	1
10054	4452	1
32408	3898	1
23673	3414	1
20759	3068	1
16503	4312	1
13682	4369	1
24197	3142	1
19610	4255	1
11637	4098	1
13200	4334	1
30350	3128	1
10855	4533	1
6925	3524	1
13666	3731	1
5856	4263	1
13327	4065	1
8482	4398	1
15718	4401	1
4827	4172	1
9385	3946	1
21367	2774	1
26676	4257	1
32763	3621	1
7490	3923	1
24787	2776	1
21234	4436	1
26768	2797	1
8603	3463	1
9053	3708	1
18193	3077	1
15455	2871	1
14761	3961	1
19283	4174	1
33883	3406	1
12655	4487	1
27591	4257	1
21696	4104	1
12232	2699	1
34770	3575	1
18777	4578	1
16777	4529	1
34938	3665	1
22650	2770	1
16398	3890	1
29999	2738	1
6667	3616	1
29479	3206	1
11202	3179	1
22089	3628	1
25034	3434	1
24847	3898	1
6307	3201	1
8997	4404	1
30213	4157	1
24079	4447	1
8564	3097	1
27429	4392	1
21816	3526	1
11004	3352	1
15889	4334	1
22469	3957	1
32305	3518	1
30755	3732	1
8952	3159	1
33689	3968	1
31777	3271	1
20368	3788	1
19271	3668	1
25477	2990	1
24823	2911	1
12409	3899	1
26377	2714	1
12353	3428	1
27420	4312	1
9763	3625	1
32779	4379	1
17288	4193	1
19617	3366	1
18114	3817	1
34165	4099	1
21895	3958	1
34599	3193	1
19351	3332	1
28522	3877	1
16918	3572	1
12789	3787	1
21318	3006	1
14635	3090	1
13675	4068	1
4880	3533	1
18283	3887	1
22340	3989	1
6604	4677	1
7450	3480	1
20393	3656	1
29832	3625	1
27416	3872	1
13435	3466	1
27227	3844	1
34750	3239	1
24080	3639	1
8885	3635	1
21283	4287	1
25257	4535	1
16536	3862	1
19491	3099	1
9985	3886	1
8369	3428	1
9196	4392	1
29718	4099	1
23731	2775	1
7048	3044	1
13695	3865	1
17619	3616	1
28030	4253	1
31106	4168	1
11191	2953	1
15245	3384	1
22597	3340	1
5720	4596	1
15986	3466	1
31579	2789	1
10223	4381	1
7374	3362	1
6018	3658	1
16155	3464	1
30234	4361	1
30767	4347	1
24649	3881	1
22546	3296	1
27519	3237	1
8006	4585	1
16309	3094	1
26450	4301	1
9812	4447	1
9443	3340	1
29750	3441	1
25234	4058	1
15304	3893	1
6312	4104	1
28501	2725	1
19804	4134	1
31404	3768	1
9872	3108	1
30931	3095	1
19493	4421	1
25064	3339	1
29574	3045	1
8673	4024	1
25703	3714	1
26519	4446	1
23495	4389	1
22300	4621	1
14745	4144	1
22569	2717	1
9764	3852	1
34555	3893	1
13691	2943	1
8346	2755	1
7785	4174	1
13830	4124	1
24130	3891	1
31378	4392	1
16087	2924	1
13027	4247	1
11874	3360	1
15571	2705	1
4822	4081	1
35267	4026	1
28252	3755	1
14700	4421	1
18700	2890	1
24779	3408	1
32720	4183	1
22376	4412	1
18292	2877	1
5835	3651	1
12546	4218	1
5347	3531	1
6490	4391	1
34932	4300	1
27624	2973	1
25550	2754	1
14853	2923	1
14593	3323	1
32808	4332	1
5223	3580	1
32740	3805	1
21562	4634	1
15533	4629	1
8554	3521	1
23228	4446	1
29706	2817	1
7006	3831	1
21263	4479	1
25424	3900	1
18691	4180	1
26106	3971	1
30442	3238	1
22296	4490	1
33348	2836	1
28474	4558	1
5541	3082	1
32992	4306	1
5286	3232	1
33646	4063	1
16485	3769	1
17842	4456	1
18211	2885	1
11563	4090	1
12258	3109	1
14168	2717	1
30562	4257	1
16451	3893	1
34820	4189	1
5180	4442	1
5484	4360	1
26819	3926	1
19078	3559	1
8808	3824	1
13665	3694	1
13253	2801	1
20760	3767	1
31344	3827	1
26388	3768	1
16959	2879	1
14449	3735	1
29599	3374	1
11341	3631	1
20344	3847	1
21304	3326	1
15374	2794	1
19176	2707	1
25795	4453	1
27793	4157	1
5726	4289	1
34727	4216	1
20478	3820	1
9096	2997	1
24345	2884	1
17948	4211	1
27940	4464	1
23215	4621	1
9885	2993	1
11031	3015	1
35066	4665	1
29124	4255	1
16559	2717	1
27544	3831	1
31674	2874	1
7542	3796	1
33243	2843	1
15120	3621	1
9774	3651	1
29651	3559	1
30406	3651	1
30243	4252	1
21747	4281	1
11709	4201	1
28900	3326	1
21738	2926	1
31458	3942	1
7444	2803	1
19984	4394	1
19664	3169	1
23760	3590	1
29127	3847	1
33655	3937	1
23634	3056	1
9546	3357	1
29082	4432	1
11812	3713	1
28044	3326	1
20284	4413	1
8484	4101	1
10420	3795	1
10632	3431	1
27739	4145	1
32835	4287	1
29200	2950	1
29093	2946	1
28091	4244	1
24380	4178	1
18222	3183	1
16338	4316	1
35185	3357	1
15302	2923	1
20453	4597	1
28675	2892	1
34607	3237	1
33948	3879	1
29772	3435	1
12527	3787	1
28106	3309	1
14861	4563	1
25810	2768	1
12177	3244	1
17117	4477	1
22203	3177	1
13646	3625	1
14886	3946	1
30449	3244	1
7590	3095	1
15463	4591	1
17461	4011	1
15282	4362	1
13162	2901	1
13102	3332	1
16011	3428	1
16893	3747	1
28248	3701	1
5154	2843	1
26314	3885	1
11554	3981	1
26168	4610	1
31617	4412	1
9277	4426	1
20650	4679	1
20363	2782	1
27898	3718	1
26613	3582	1
34096	2719	1
20345	3695	1
12321	4260	1
14146	3961	1
8763	2828	1
7682	3629	1
29954	3778	1
15646	4017	1
10783	4513	1
26712	4300	1
15241	3900	1
14250	2959	1
22462	4172	1
15880	2744	1
26607	3806	1
27887	2772	1
10282	3559	1
10767	3979	1
20173	3884	1
30499	3272	1
22314	4350	1
33216	3755	1
8622	3378	1
29796	4136	1
10633	4391	1
12958	4317	1
31538	2733	1
10784	3867	1
5004	3748	1
28894	4090	1
22223	3269	1
14790	4384	1
31149	2781	1
6298	4564	1
22052	3020	1
18426	3044	1
13563	4257	1
27132	4689	1
24349	3773	1
17301	3500	1
29269	3202	1
24743	4558	1
33081	3058	1
25645	4597	1
21600	2866	1
12421	3713	1
27949	3866	1
29471	3706	1
33387	3048	1
15431	4022	1
8910	3008	1
11942	4596	1
32618	3785	1
15079	4192	1
7889	3296	1
28159	3545	1
30347	2781	1
28059	3750	1
25963	3515	1
6068	3731	1
27264	4072	1
24539	4453	1
13744	4300	1
5472	4063	1
21080	2933	1
8819	3736	1
32301	2919	1
7043	3886	1
25173	3108	1
10390	4300	1
21312	3489	1
20190	4699	1
35175	4306	1
25707	2726	1
13633	3335	1
33283	4546	1
19871	4369	1
8998	4473	1
12223	3492	1
5474	3048	1
11443	4320	1
8739	3414	1
26569	3325	1
25839	4316	1
21196	3554	1
24228	3893	1
5786	4270	1
22196	2788	1
33809	4514	1
16022	4453	1
31911	3203	1
18758	3843	1
14976	4061	1
13689	3942	1
16381	2858	1
33321	3362	1
30941	2836	1
29721	4436	1
14507	3554	1
27076	4033	1
26228	4011	1
5732	3330	1
8348	3862	1
8536	3016	1
17157	3203	1
30492	4362	1
27855	3293	1
18862	4116	1
18157	3860	1
9256	2984	1
10164	2732	1
32905	3754	1
22526	3027	1
6142	3802	1
10641	2811	1
9984	3368	1
7960	4413	1
26496	4665	1
16584	4212	1
9900	3169	1
31969	2964	1
24651	4700	1
34653	4464	1
29673	3806	1
15872	4300	1
7207	4159	1
9741	4283	1
8203	2871	1
24758	4160	1
18861	2802	1
28706	4487	1
33297	3465	1
15925	2800	1
26320	3867	1
14717	2973	1
11387	4034	1
7530	4469	1
34478	3463	1
24180	3088	1
33933	4456	1
25461	3328	1
8735	3113	1
9910	4102	1
18192	4378	1
25770	2869	1
25598	4397	1
18752	3870	1
8158	2980	1
25620	3020	1
21454	2766	1
7109	3085	1
6910	2838	1
21633	4628	1
14595	4217	1
28032	3955	1
7548	3015	1
19499	2802	1
13488	4618	1
9326	4426	1
34828	3710	1
18195	3541	1
19741	3013	1
34901	3132	1
30920	4352	1
25483	4438	1
28131	3475	1
13330	4198	1
13733	3292	1
21743	4056	1
33808	3908	1
27430	3946	1
26714	3116	1
16176	3461	1
5957	3755	1
28301	3841	1
33728	2725	1
32033	4169	1
20171	4561	1
20851	3913	1
31856	3908	1
15039	2794	1
18649	3203	1
20592	3111	1
10931	4375	1
18496	3513	1
29854	3952	1
19326	4252	1
32805	3341	1
34459	4603	1
13549	3982	1
24607	3722	1
8860	4446	1
22797	3296	1
8983	3390	1
27425	3167	1
29147	3676	1
13906	4176	1
32749	3918	1
24644	4056	1
27225	3819	1
32990	4621	1
13510	3906	1
9426	4219	1
14114	2922	1
8551	3427	1
23444	3332	1
9359	3567	1
5752	4326	1
17259	4251	1
32687	3914	1
5116	2712	1
27781	3230	1
30572	4181	1
12968	4160	1
11480	3258	1
15169	3410	1
32562	3133	1
24549	3999	1
5150	3519	1
8439	3208	1
34355	3444	1
5883	3655	1
12342	2982	1
12814	2840	1
8757	3659	1
28648	4621	1
23018	3362	1
14779	2812	1
27465	3965	1
15476	3142	1
8783	2941	1
34093	3113	1
23616	4690	1
29284	4132	1
22889	3758	1
33224	3462	1
7610	3867	1
24792	4067	1
28854	4072	1
24224	3866	1
7507	2988	1
34066	3010	1
5157	3519	1
28621	4345	1
26035	3715	1
16336	3112	1
25052	3044	1
33678	4320	1
34432	4680	1
18293	4061	1
12704	4487	1
24378	3671	1
31767	4257	1
20723	3532	1
27909	4346	1
17744	4125	1
27722	3316	1
11821	4597	1
5476	3643	1
22062	4468	1
30405	4484	1
28256	4320	1
13035	3634	1
8331	3907	1
16803	4047	1
9937	4118	1
34014	4187	1
13218	4410	1
21564	4208	1
21563	2918	1
14597	3743	1
26731	2726	1
23021	3142	1
30604	3821	1
22876	3002	1
27197	4480	1
12040	3959	1
24796	3167	1
7925	4618	1
33542	2812	1
22671	3035	1
21591	3427	1
19722	3085	1
26038	4289	1
