from_id	to_id	weight
13629	3762	1
27930	3700	1
23551	4653	1
23457	2812	1
34010	3642	1
15295	2952	1
27845	2723	1
13408	4380	1
8199	3671	1
5956	4468	1
16251	2988	1
9297	3395	1
6700	3117	1
21363	3676	1
12811	3517	1
27950	4222	1
32512	3016	1
24386	3422	1
15249	3422	1
9522	3497	1
9709	3669	1
30548	3193	1
13514	4508	1
11781	3889	1
35144	4252	1
6075	4461	1
32995	3538	1
30291	4576	1
15501	4368	1
30477	3688	1
12280	3625	1
5027	2723	1
25678	2918	1
6067	4618	1
7596	3777	1
30144	3369	1
31030	3640	1
20836	4228	1
8297	3025	1
17487	3650	1
27288	3604	1
26897	4032	1
26893	4039	1
32369	4149	1
18505	4626	1
15558	3167	1
24827	4542	1
14978	3872	1
17075	4425	1
34386	4419	1
7487	3508	1
25513	3354	1
33502	3604	1
14955	4084	1
24524	4032	1
26504	4440	1
6351	2941	1
34048	4632	1
20991	4042	1
29411	4124	1
34973	3634	1
29522	4043	1
24917	4319	1
34580	3135	1
31419	4349	1
16082	2878	1
14044	3396	1
10662	4117	1
8423	4360	1
23156	4654	1
9216	4501	1
9495	3811	1
20073	3580	1
30173	4576	1
12069	4432	1
8491	3008	1
9409	3117	1
23454	2721	1
8127	4361	1
14300	2992	1
25027	3621	1
5019	3379	1
23552	2988	1
13677	3239	1
15098	3665	1
10408	4579	1
12652	2768	1
24214	4199	1
35182	4149	1
28141	3804	1
33916	2723	1
16837	3389	1
9154	4480	1
23301	4227	1
12125	2749	1
34055	3719	1
15328	2823	1
12636	3187	1
26105	4131	1
5366	3967	1
20287	3731	1
25406	3311	1
4908	2782	1
35164	4089	1
4925	3077	1
9829	4209	1
28666	3093	1
13929	3774	1
8697	3351	1
25425	4135	1
16589	4454	1
28278	4180	1
15781	4084	1
28022	4432	1
14999	4172	1
10851	4285	1
10355	4225	1
32030	2789	1
25849	3226	1
31291	4372	1
34710	2977	1
15839	4154	1
33329	4045	1
28325	3819	1
23312	3277	1
12999	4501	1
7515	2875	1
28911	4285	1
20630	3115	1
34595	3322	1
20832	3720	1
23384	4031	1
16441	4577	1
31196	4406	1
27495	3766	1
23707	2841	1
33605	2914	1
24904	4178	1
21391	3446	1
24372	4349	1
34841	3126	1
24672	3072	1
26091	4046	1
31949	3666	1
20029	4653	1
26587	4613	1
31637	2733	1
24910	3666	1
22530	3807	1
21381	3050	1
11456	3126	1
34677	4442	1
21914	3293	1
21551	4342	1
12204	2884	1
24439	3135	1
13039	4302	1
25977	4129	1
19702	3827	1
30508	4440	1
34949	3830	1
19276	2782	1
15327	3886	1
9891	4524	1
23066	3532	1
9591	2819	1
25224	4280	1
19673	2765	1
34887	4092	1
30202	4570	1
14073	3770	1
18883	2778	1
19845	4538	1
6078	4425	1
25340	4041	1
7349	3480	1
31371	4645	1
33470	4363	1
29443	3417	1
14528	3787	1
33337	4033	1
17592	3204	1
20852	3379	1
22238	4508	1
27681	4614	1
16622	3666	1
20876	3887	1
19407	3445	1
34306	3778	1
23943	2882	1
34905	3828	1
31154	4058	1
34216	3574	1
29760	3332	1
26129	4469	1
33078	2968	1
33804	4434	1
32419	4281	1
16592	3675	1
6367	3763	1
12560	2920	1
15225	3044	1
33958	3949	1
18300	4046	1
8789	4610	1
27859	4051	1
19279	4660	1
18609	3889	1
32568	4228	1
28744	2926	1
33803	3830	1
11654	4589	1
21063	4687	1
22464	4285	1
6390	3117	1
31383	2952	1
20599	4102	1
14202	3008	1
16324	3804	1
17309	3250	1
18858	2973	1
30076	3868	1
24071	2824	1
11913	2747	1
13651	4562	1
34417	3412	1
10213	3576	1
27494	4101	1
6941	3345	1
10225	4368	1
23839	3156	1
16988	2914	1
6139	4173	1
28267	3687	1
17360	3246	1
17411	3868	1
11855	3483	1
23724	3118	1
32024	4440	1
21332	4051	1
13471	4489	1
28533	2951	1
21438	3332	1
17541	4489	1
5167	2799	1
34294	3105	1
15038	4084	1
27714	4430	1
23447	3941	1
12597	2914	1
10876	3753	1
13959	3212	1
29299	3940	1
29759	3452	1
25505	3411	1
10887	3967	1
11562	3316	1
19842	3998	1
5295	3193	1
25408	3406	1
17273	3975	1
27295	2799	1
6235	4461	1
10337	3825	1
27688	4436	1
34699	3067	1
8703	4086	1
12715	3983	1
28212	3585	1
31799	3865	1
9452	3750	1
21227	3634	1
25057	4556	1
31578	3958	1
19798	3132	1
25982	4624	1
19941	3362	1
11906	2992	1
19986	3828	1
17728	3754	1
10299	4454	1
8590	3533	1
22693	3677	1
22133	4351	1
14519	3990	1
5503	4192	1
25206	4550	1
22284	3975	1
20798	3175	1
19056	3819	1
13815	3690	1
25112	3111	1
11286	4694	1
19278	2883	1
16604	3650	1
31615	3098	1
28076	3332	1
5962	3571	1
29042	3095	1
11801	3330	1
6044	3192	1
4719	4025	1
9143	4687	1
29334	2857	1
16630	3238	1
35281	3675	1
19455	4368	1
4784	3936	1
9004	3418	1
28710	3585	1
18155	3105	1
23405	4352	1
29939	4086	1
30579	4070	1
10615	4692	1
24236	3676	1
7903	3804	1
16482	3815	1
15592	3666	1
14112	4012	1
33390	3677	1
26866	2971	1
31120	4642	1
33840	2910	1
7397	3316	1
30108	3074	1
8264	3874	1
24845	4589	1
10077	3118	1
9285	4440	1
21855	4031	1
13676	4543	1
34908	4436	1
9049	3783	1
35124	4024	1
4705	4040	1
11085	3875	1
16305	3840	1
7091	3157	1
11149	4421	1
33449	4438	1
32225	2884	1
30262	3456	1
