from_id	to_id	weight
27424	2450	1
27428	2468	1
27431	2487	1
27434	12154	1
27447	2663	1
27448	2661	1
27448	2675	1
27450	2688	1
27450	2689	1
27457	2734	1
27457	2735	1
27468	2823	1
27468	2824	1
27468	2825	1
27468	2826	1
27469	2823	1
27469	2824	1
27469	2827	1
27470	2815	1
27470	2822	1
27470	2828	1
27470	2829	1
27471	2815	1
27471	2822	1
27471	2828	1
27471	2829	1
27472	2831	1
27473	2815	1
27473	2834	1
27480	2897	1
27489	2924	1
27499	2985	1
27500	3000	1
27500	3002	1
27501	3000	1
27501	3005	1
27502	3009	1
27502	3011	1
27502	3013	1
27505	3005	1
27505	3035	1
27507	3043	1
27507	3047	1
27508	3046	1
27514	3072	1
27514	3073	1
27515	3074	1
27517	3079	1
27517	3080	1
27519	2821	1
27520	2821	1
27522	2821	1
27522	3097	1
27523	2821	1
27523	3105	1
27524	2821	1
27524	3109	1
27528	3118	1
27528	3125	1
27528	3126	1
27528	3128	1
27530	3083	1
27530	3133	1
27530	3135	1
27534	3142	1
27534	3143	1
27537	3161	1
27545	12475	1
27545	203	1
27545	3100	1
27548	3181	1
27551	3118	1
27551	3184	1
27551	3203	1
27559	3218	1
27572	3274	1
27573	3293	1
27574	3293	1
27575	3293	1
27576	10820	1
27576	3055	1
27576	3298	1
27577	2494	1
27577	3055	1
27578	3300	1
27578	3301	1
27582	3309	1
27584	3314	1
27585	3314	1
27586	3166	1
27586	3314	1
27589	3090	1
27589	3324	1
27589	3326	1
27595	3353	1
27595	3354	1
27596	3353	1
27596	3355	1
27597	3353	1
27597	3356	1
27598	3353	1
27598	3357	1
27598	3358	1
27598	3359	1
27599	3173	1
27599	3353	1
27600	3353	1
27600	3360	1
27607	3384	1
27607	3385	1
27609	3394	1
27610	3394	1
27610	3396	1
27611	3397	1
27613	3309	1
27613	3398	1
27614	3399	1
27614	3401	1
27617	3250	1
27617	3415	1
27623	3454	1
27623	3455	1
27625	3125	1
27625	3457	1
27643	3529	1
27643	3530	1
27644	2895	1
27644	3529	1
27645	3529	1
27645	3535	1
27646	3361	1
27646	3410	1
27646	3529	1
27647	3410	1
27647	3529	1
27649	13088	1
27649	3545	1
27650	2939	1
27650	3546	1
27650	3548	1
27653	3037	1
27653	3556	1
27653	3557	1
27660	3343	1
27660	3595	1
27661	2899	1
27661	3343	1
27669	2766	1
27669	3641	1
27671	3455	1
27672	3187	1
27672	3326	1
27672	3659	1
27672	3661	1
27672	3664	1
27672	3666	1
27672	3667	1
27676	3187	1
27676	3326	1
27676	3674	1
27676	3675	1
27678	3225	1
27678	3680	1
27679	2874	1
27679	3225	1
27679	3680	1
27679	3681	1
27680	3686	1
27681	2653	1
27681	3525	1
27681	3687	1
27681	3688	1
27681	3690	1
27682	3704	1
27682	3705	1
27690	3720	1
27692	3267	1
27692	3728	1
27693	3267	1
27693	3728	1
27694	2110	1
27694	3729	1
27694	3730	1
27701	3746	1
27701	3747	1
27702	2679	1
27702	2923	1
27706	3756	1
27707	2726	1
27707	3732	1
27707	3765	1
27958	3796	1
27958	3798	1
27963	3796	1
27963	3798	1
27972	3796	1
27972	3798	1
28020	9594	1
28020	2767	1
28020	3803	1
28029	2767	1
28029	3803	1
28029	3804	1
28135	9594	1
28135	3823	1
28135	3824	1
28156	2828	1
28156	3825	1
28156	3826	1
28156	3827	1
28191	3830	1
28276	2476	1
28319	3849	1
28333	3849	1
28333	3850	1
28340	3849	1
28340	3850	1
28349	3851	1
28360	13727	1
28360	3852	1
28474	2756	1
28479	9688	1
28479	3883	1
28479	3884	1
28488	3456	1
28488	3830	1
28489	3456	1
28489	3830	1
28492	5203	1
28492	2834	1
28492	3920	1
28494	3923	1
28494	3924	1
28495	3930	1
28495	3931	1
28498	3767	1
28499	3767	1
28502	2828	1
28502	3106	1
28503	3955	1
28503	3956	1
28503	3957	1
28504	2715	1
28504	3931	1
28505	2918	1
28505	3962	1
28506	2918	1
28506	3962	1
28508	3982	1
28508	3984	1
28509	14260	1
28509	4000	1
28513	4008	1
28514	4009	1
28518	3322	1
28518	4016	1
28518	4019	1
28520	4024	1
28524	4038	1
28526	3061	1
28526	4040	1
28529	4050	1
28530	1735	1
28530	2494	1
28537	3595	1
28540	4060	1
28541	3595	1
28541	4061	1
28541	4062	1
28541	4063	1
28542	3595	1
28542	4064	1
28543	3595	1
28543	4065	1
28549	2726	1
28549	3732	1
28550	2726	1
28550	3732	1
28550	4090	1
28551	3389	1
28551	4094	1
28552	3798	1
28552	4098	1
28553	4101	1
28555	2467	1
28555	4118	1
28555	4119	1
28555	4120	1
28557	13088	1
28557	4124	1
28558	14142	1
28558	3336	1
28558	4125	1
28559	12475	1
28559	4126	1
28560	4132	1
28562	4135	1
28562	4136	1
28563	4135	1
28563	4137	1
28566	12475	1
28566	4248	1
28566	4249	1
28568	3873	1
28568	4120	1
28568	4258	1
28568	4259	1
28572	4265	1
28576	4278	1
28576	4279	1
28581	4285	1
28581	4286	1
28582	2828	1
28583	2828	1
28583	3825	1
28586	8835	1
28586	4289	1
28587	8835	1
28587	4289	1
28591	4038	1
28591	4292	1
28593	4302	1
28593	4303	1
28593	4304	1
28595	4311	1
28595	4312	1
28599	2735	1
28599	4323	1
28599	4324	1
28599	4325	1
28599	4326	1
28599	4327	1
28602	4334	1
28606	13700	1
28606	4359	1
28607	31	1
28607	148	1
28607	4371	1
28607	4374	1
28607	4377	1
28607	4380	1
28609	3094	1
28611	3415	1
28613	3415	1
28613	4456	1
28616	4458	1
28618	4468	1
28620	4471	1
28620	4472	1
28621	4471	1
28621	4472	1
28621	4473	1
28625	2571	1
28625	2829	1
28625	4480	1
28625	4481	1
28625	4482	1
28625	4483	1
28625	4484	1
28627	3767	1
28627	4488	1
28630	4494	1
28630	4495	1
28631	4494	1
28631	4495	1
28635	4303	1
28636	4506	1
28638	4312	1
28638	4508	1
28646	4538	1
28646	4539	1
28646	4540	1
28648	4543	1
28651	4548	1
28657	4559	1
28658	4559	1
28671	4738	1
28671	4749	1
28676	10304	1
28676	4778	1
28679	2841	1
28679	4786	1
28680	3673	1
28681	3673	1
28686	4569	1
28686	4815	1
28690	4819	1
28696	4837	1
28696	4839	1
28698	4312	1
28698	4856	1
28699	31	1
28699	4371	1
28701	3112	1
28701	3352	1
28701	3719	1
28704	2686	1
28704	4869	1
28705	2519	1
28705	2834	1
28705	4873	1
28715	2478	1
28715	3379	1
28716	3205	1
28716	4895	1
28716	4896	1
28716	4897	1
28716	4898	1
28716	4899	1
28716	4900	1
28716	4901	1
28717	3205	1
28717	4901	1
28718	4902	1
28719	3362	1
28719	4907	1
28728	4928	1
28728	4929	1
28729	4930	1
28729	4932	1
28732	3389	1
28732	4495	1
28734	3279	1
28735	3279	1
28740	4051	1
28740	4052	1
28740	4946	1
28743	4950	1
28743	4951	1
28743	4952	1
28749	2726	1
28749	3765	1
28751	3410	1
28751	4966	1
28756	9688	1
28756	3883	1
28758	2494	1
28758	3254	1
28764	4987	1
28766	4988	1
28766	4989	1
28776	5016	1
28778	2476	1
28778	5029	1
28779	2476	1
28779	5029	1
28790	4003	1
28790	5056	1
28790	5057	1
28793	12475	1
28793	3206	1
28795	12475	1
28795	3206	1
28800	5076	1
28800	5078	1
28813	3887	1
28818	4312	1
28819	4312	1
28819	4856	1
28819	5130	1
28824	5137	1
28826	5137	1
28826	5140	1
28827	5141	1
28827	5142	1
28827	5143	1
28837	1288	1
28837	1595	1
28837	4952	1
28837	5185	1
28838	5184	1
28839	4952	1
28839	5186	1
28842	4561	1
28842	5192	1
28844	2851	1
28844	3348	1
14475	4682	1
14475	5212	1
14478	2653	1
14481	5220	1
14482	8835	1
14482	5220	1
14485	14260	1
14485	4000	1
14485	5221	1
14485	5222	1
14487	12310	1
14487	5224	1
14487	5225	1
14491	3852	1
14492	13727	1
14492	3852	1
14492	5228	1
14492	5230	1
14492	5232	1
14494	5240	1
14495	2851	1
14495	3348	1
14498	3350	1
14498	3830	1
14501	2899	1
14501	2918	1
14501	5251	1
14514	5272	1
14515	3080	1
14515	4314	1
14515	5274	1
14515	5276	1
14515	5277	1
14515	5278	1
14515	5279	1
14518	3705	1
14518	5294	1
14519	3705	1
14519	5294	1
14521	5297	1
14521	5298	1
14523	3135	1
14523	5301	1
14524	5305	1
14531	3080	1
14531	4314	1
14531	5274	1
14531	5278	1
14532	3080	1
14532	4314	1
14532	5274	1
14532	5276	1
14534	10258	1
14534	5324	1
14534	5325	1
14535	4933	1
14536	5330	1
14537	4933	1
14539	4676	1
14539	4682	1
14539	4933	1
14543	12158	1
14543	3322	1
14543	4383	1
14543	5340	1
14544	3957	1
14548	12890	1
14548	2898	1
14552	4099	1
14553	3517	1
14553	5354	1
14555	5358	1
14555	5359	1
14557	5366	1
