from_id	to_id	weight
27430	2481	1
27430	2484	1
27436	2581	1
27436	2585	1
27438	2598	1
27438	2599	1
27439	12261	1
27439	2604	1
27440	12261	1
27440	2604	1
27441	2643	1
27444	2511	1
27444	2646	1
27444	2647	1
27444	2648	1
27444	2649	1
27449	2678	1
27449	2679	1
27451	8197	1
27451	2692	1
27451	2694	1
27451	2696	1
27451	2697	1
27451	2698	1
27458	2739	1
27458	2741	1
27458	2742	1
27461	2516	1
27461	2747	1
27461	2755	1
27461	2756	1
27461	2757	1
27461	2758	1
27461	2759	1
27461	2761	1
27466	2769	1
27466	2770	1
27466	2771	1
27475	2854	1
27475	2858	1
27475	2860	1
27492	11734	1
27492	12158	1
27492	2932	1
27494	2924	1
27494	2928	1
27496	14082	1
27496	2896	1
27509	3043	1
27509	3048	1
27509	3049	1
27509	3051	1
27516	9290	1
27516	3076	1
27516	3078	1
27543	3100	1
27543	3172	1
27544	3100	1
27544	3172	1
27544	3173	1
27544	3174	1
27553	12475	1
27553	3207	1
27553	3208	1
27554	2684	1
27554	3213	1
27554	3214	1
27556	2821	1
27556	3216	1
27592	3351	1
27592	3352	1
27602	12343	1
27602	3371	1
27604	3377	1
27606	3380	1
27608	3343	1
27608	3391	1
27619	3420	1
27619	3421	1
27621	3437	1
27621	3439	1
27621	3441	1
27621	3442	1
27621	3445	1
27627	12156	1
27628	12156	1
27628	1707	1
27628	2884	1
27633	12156	1
27633	12158	1
27651	12886	1
27651	3549	1
27651	3551	1
27654	3102	1
27654	3104	1
27654	3558	1
27654	3559	1
27654	3560	1
27654	3561	1
27654	3562	1
27657	3582	1
27657	3583	1
27658	11663	1
27658	12169	1
27658	3587	1
27658	3588	1
27662	3607	1
27662	3608	1
27662	3611	1
27662	3612	1
27662	3613	1
27662	3614	1
27662	3615	1
27665	3628	1
27665	3631	1
27687	7159	1
27687	3711	1
27687	3712	1
27696	1775	1
27696	3732	1
27699	12261	1
27699	3743	1
27700	12261	1
27700	3743	1
27703	3159	1
27703	3749	1
27703	3750	1
27703	3751	1
27726	3769	1
27726	3770	1
28372	3854	1
28372	3855	1
28416	1828	1
28416	1829	1
28416	2982	1
28416	3866	1
28422	1828	1
28422	1829	1
28422	3868	1
28486	12291	1
28486	3520	1
28486	3904	1
28486	3905	1
28486	3907	1
28496	3767	1
28511	4005	1
28516	3209	1
28516	4012	1
28521	4026	1
28521	4027	1
28521	4028	1
28527	3138	1
28527	4043	1
28527	4044	1
28531	1735	1
28531	1754	1
28531	2494	1
28531	4055	1
28533	12158	1
28533	4059	1
28548	319	1
28548	4083	1
28548	4085	1
28548	4086	1
28556	3956	1
28556	4122	1
28556	4123	1
28561	12373	1
28561	2109	1
28561	2110	1
28592	4299	1
28592	4300	1
28592	4301	1
28603	4337	1
28603	4338	1
28623	3343	1
28623	4478	1
28623	4479	1
28632	2453	1
28632	4469	1
28632	4496	1
28632	4497	1
28632	4498	1
28632	4499	1
28637	3554	1
28637	4507	1
28639	2821	1
28639	4510	1
28643	4531	1
28643	4532	1
28643	4534	1
28652	2882	1
28652	3881	1
28652	4551	1
28653	2882	1
28653	3881	1
28653	4551	1
28656	4557	1
28656	4558	1
28660	2898	1
28660	4560	1
28666	4639	1
28666	4643	1
28666	4651	1
28666	4658	1
28666	4663	1
28672	3138	1
28672	4758	1
28672	4759	1
28678	2575	1
28678	4782	1
28678	4783	1
28678	4784	1
28693	2463	1
28693	3061	1
28693	4822	1
28693	4823	1
28694	4824	1
28694	4825	1
28694	4826	1
28694	4827	1
28694	4828	1
28694	4829	1
28694	4830	1
28694	4832	1
28706	2676	1
28706	3989	1
28706	4876	1
28706	4877	1
28706	4878	1
28706	4879	1
28706	4880	1
28706	4881	1
28706	4882	1
28713	12311	1
28713	3224	1
28713	3880	1
28713	3881	1
28713	4551	1
28714	4110	1
28714	4116	1
28714	4890	1
28714	4891	1
28714	4892	1
28714	4893	1
28721	12261	1
28721	4918	1
28721	4919	1
28722	12261	1
28722	4918	1
28723	12261	1
28723	4918	1
28725	4922	1
28726	4922	1
28730	3608	1
28730	4315	1
28737	3163	1
28737	3279	1
28745	3353	1
28745	4960	1
28745	4961	1
28745	4962	1
28763	4115	1
28763	4983	1
28763	4984	1
28763	4985	1
28772	6867	1
28772	2817	1
28772	4998	1
28773	4999	1
28773	5000	1
28773	5003	1
28780	4874	1
28780	5031	1
28784	287	1
28784	5034	1
28784	5037	1
28785	5040	1
28785	5041	1
28786	5040	1
28786	5041	1
28788	12839	1
28788	5035	1
28788	5047	1
28788	5049	1
28788	5050	1
28789	5051	1
28792	2576	1
28792	5059	1
28792	5060	1
28792	5062	1
28794	12261	1
28794	5039	1
28797	12836	1
28797	5067	1
28798	5071	1
28798	5072	1
28798	5073	1
28801	5079	1
28801	5080	1
28801	5082	1
28801	5084	1
28809	3209	1
28809	5120	1
28831	4651	1
28831	5148	1
28831	5151	1
28831	5152	1
28845	4561	1
28845	5194	1
28845	5195	1
28845	5196	1
28847	3136	1
28847	5204	1
28847	5205	1
