from_id	to_id	weight
27482	2906	1
27482	2908	1
27535	3138	1
27535	3144	1
27535	3145	1
27642	2893	1
27642	3499	1
27642	3505	1
27642	3507	1
27642	3509	1
27691	3722	1
27691	3723	1
27691	3724	1
27691	3725	1
27691	3726	1
27927	3790	1
27927	3791	1
28628	2726	1
28628	3791	1
28628	4489	1
28634	3873	1
28634	3874	1
28634	4503	1
28634	4504	1
28655	2522	1
28655	2528	1
28655	4556	1
28739	4941	1
28739	4942	1
28739	4943	1
28808	4018	1
28808	5118	1
28808	5119	1
28822	4312	1
28822	5134	1
14710	5266	1
14710	5611	1
14761	2910	1
14761	3643	1
14761	4056	1
14761	4096	1
14761	5688	1
14761	5689	1
14761	5690	1
14761	5691	1
14794	2168	1
14794	2930	1
14794	5750	1
14943	5998	1
14969	4824	1
14974	5984	1
14974	6045	1
14976	11663	1
14976	3588	1
14976	6052	1
14976	6053	1
14977	6057	1
14977	6058	1
14977	6059	1
14977	6060	1
14977	6061	1
14978	6062	1
14978	6063	1
14978	6064	1
14980	2834	1
14980	6067	1
14981	3334	1
14981	5784	1
14981	6070	1
14985	4557	1
14985	4558	1
14988	3235	1
14988	6073	1
14992	12158	1
14992	4059	1
14992	6074	1
14996	2929	1
14996	3279	1
14998	3138	1
14998	5543	1
14998	6078	1
15004	2821	1
15004	4510	1
15008	6079	1
15008	6080	1
15014	4823	1
15014	6083	1
15014	6084	1
15019	12261	1
15019	5810	1
15021	4338	1
15021	6087	1
15024	3224	1
15024	6088	1
15025	3956	1
15025	4122	1
15025	4123	1
15029	5984	1
15029	6092	1
15030	2484	1
15030	5262	1
15030	6093	1
15031	3881	1
15040	4250	1
15040	6095	1
15040	6096	1
15040	6097	1
15041	12547	1
15041	12549	1
15043	2575	1
15043	6098	1
15045	4281	1
15045	6099	1
15045	6100	1
15045	6101	1
15045	6102	1
15047	5917	1
15047	6103	1
15050	2464	1
15050	5523	1
15050	6104	1
15050	6105	1
15052	3776	1
15052	3777	1
15052	6107	1
15053	2815	1
15053	2870	1
15053	6108	1
15053	6109	1
15055	13731	1
15055	6110	1
15055	6111	1
15056	3279	1
15056	6113	1
15056	6114	1
15058	2766	1
15058	5403	1
15059	12350	1
15059	12351	1
15059	12352	1
15059	12353	1
15060	3020	1
15060	6115	1
15062	3051	1
15062	3371	1
15062	3468	1
15062	6117	1
15065	2490	1
15065	6118	1
15065	6119	1
15065	6120	1
15066	1387	1
15066	6121	1
15066	6122	1
15066	6123	1
15068	6124	1
15068	6125	1
15069	3175	1
15069	3331	1
15069	3808	1
15069	6126	1
15069	6127	1
15070	2532	1
15070	2533	1
15070	2536	1
15070	3255	1
15070	3258	1
15070	5110	1
15070	6128	1
15070	6129	1
15071	2821	1
15071	3100	1
15071	3173	1
15071	6130	1
15071	6131	1
15073	3100	1
15073	3173	1
15073	6132	1
15073	6133	1
15075	4048	1
15075	6134	1
15076	6088	1
15077	6135	1
15077	6136	1
15079	12836	1
15080	12352	1
15080	6137	1
15080	6138	1
15085	6140	1
15085	6141	1
15086	2778	1
15086	2783	1
15086	2784	1
15086	2787	1
15086	2790	1
15086	2791	1
15086	4870	1
15086	6142	1
15086	6144	1
15087	3326	1
15087	6145	1
15092	2490	1
15092	2927	1
15092	5397	1
15097	6149	1
15097	6150	1
15100	2834	1
15100	5405	1
15100	6151	1
15103	12839	1
15103	5047	1
15103	5049	1
15103	6152	1
15103	6153	1
15103	6154	1
15103	6155	1
15105	6159	1
15105	6160	1
15108	2464	1
15108	6161	1
15109	5810	1
15110	6162	1
15110	6163	1
15115	4558	1
15115	5170	1
15115	6164	1
15119	3746	1
15119	6167	1
15120	3876	1
15120	4070	1
15122	4476	1
15122	6169	1
15122	6170	1
15124	4795	1
15124	6171	1
15124	6172	1
15127	6173	1
15127	6174	1
15129	13407	1
15129	1945	1
15129	1946	1
15132	6177	1
15132	6178	1
15132	6179	1
15135	2993	1
15135	3334	1
15135	6180	1
15142	6187	1
15142	6188	1
15142	6189	1
15142	6190	1
15142	6191	1
15143	6192	1
15143	6193	1
15143	6194	1
15145	2766	1
15145	2811	1
15145	3778	1
15148	4558	1
15148	6196	1
15149	2834	1
15149	6028	1
15149	6197	1
15149	6198	1
15149	6199	1
15150	11748	1
15152	4079	1
15152	6200	1
15152	6201	1
15152	6202	1
15155	138	1
15155	1829	1
15155	2531	1
15155	3836	1
15155	4529	1
15155	6016	1
15155	6038	1
15155	6068	1
15155	6204	1
15155	6205	1
15155	6206	1
15155	6207	1
15155	6208	1
15155	6209	1
15155	6210	1
15157	3544	1
15157	6211	1
15157	6212	1
15161	4053	1
15161	6213	1
15164	1531	1
15164	1723	1
15164	1724	1
15165	5128	1
15165	5485	1
15170	4521	1
15170	5753	1
15171	6136	1
15171	6222	1
15171	6224	1
15173	6225	1
15180	3379	1
15180	6226	1
15180	6227	1
15183	3138	1
15183	6065	1
15186	3514	1
15186	3515	1
15186	6228	1
15187	4250	1
15187	6096	1
15190	5565	1
15192	2927	1
15192	3218	1
15193	6229	1
15193	6230	1
15195	6225	1
15195	6231	1
15195	6232	1
15197	4010	1
15197	6234	1
15197	6235	1
15201	6237	1
15201	6238	1
15201	6239	1
15202	5966	1
15202	5967	1
15202	6240	1
15202	6242	1
15207	2851	1
15207	4798	1
15210	6246	1
15210	6248	1
15213	12547	1
15217	2883	1
15217	6255	1
15217	6256	1
15220	1921	1
15220	6258	1
15223	6260	1
15223	6261	1
15223	6262	1
15225	3607	1
15225	6264	1
15229	5198	1
15229	5910	1
15229	6265	1
15229	6266	1
15231	6267	1
15234	5255	1
15235	6268	1
15235	6269	1
15235	6270	1
15236	3061	1
15237	11716	1
15237	6271	1
15237	6272	1
15240	2854	1
15240	2860	1
15240	6275	1
15240	6277	1
15242	3798	1
15242	6072	1
15242	6278	1
15242	6279	1
15243	7159	1
15243	6280	1
15243	6281	1
15244	4431	1
15244	6075	1
15244	6283	1
15246	8197	1
15246	2694	1
15246	6261	1
15246	6262	1
15248	6284	1
15249	2661	1
15249	6285	1
15253	6286	1
15253	6287	1
15253	6288	1
15254	2941	1
15254	2942	1
15257	3554	1
15257	4507	1
15258	4524	1
15258	4535	1
15259	6289	1
15260	1971	1
15260	6291	1
15260	6292	1
15267	4994	1
15267	6297	1
15267	6298	1
15269	2834	1
15269	5984	1
15269	6299	1
15272	2484	1
15272	6300	1
15275	4495	1
15275	5973	1
15278	3799	1
15278	3875	1
15285	1490	1
15285	2834	1
15285	6301	1
15285	6302	1
15287	13440	1
15287	5739	1
15287	6303	1
15287	6304	1
15287	6306	1
15287	6307	1
15287	6308	1
15287	6309	1
15287	6310	1
15290	2512	1
15290	5445	1
15290	5448	1
15290	6311	1
15294	12261	1
15294	5810	1
15294	5942	1
15297	3076	1
15297	3078	1
15297	5572	1
15297	6312	1
15303	2461	1
15303	5565	1
